loss_test_step,f1_step,tp_step,fp_step,fn_step,splits_step,merges_step,inaccurate_masks_step,iou_step,iou_big_step,iou_small_step,z,z_um
0.0161321554332971,0.0384615398943424,1.0,5.0,43.0,0.0,0.0,2.0,0.0255291797220706,0.0,0.0255291797220706,z14,-7.4
0.0156452916562557,0.0,0.0,3.0,42.0,0.0,0.0,1.0,0.011966467835009,0.0,0.011966467835009,z14,-7.4
0.0233485642820596,0.0,0.0,3.0,45.0,0.0,0.0,1.0,0.0046059763990342,0.0,0.0046059763990342,z14,-7.4
0.010957489721477,0.0,0.0,1.0,39.0,0.0,0.0,2.0,0.0124340718612074,0.0,0.0124340718612074,z14,-7.4
0.0114011196419596,0.0384615398943424,1.0,2.0,43.0,0.0,0.0,5.0,0.047598410397768,0.0,0.047598410397768,z14,-7.4
0.0171974413096904,0.0,0.0,5.0,36.0,0.0,0.0,4.0,0.0238839648663997,0.0,0.0238839648663997,z14,-7.4
0.0164862498641014,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0009590793051756,0.0,0.0009590793051756,z14,-7.4
0.0110206836834549,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0026068466249853,0.0,0.0026068466249853,z15,-7.2
0.0136824203655123,0.0,0.0,1.0,39.0,0.0,0.0,7.0,0.0346701107919216,0.0,0.0346701107919216,z15,-7.2
0.0102947419509291,0.0,0.0,4.0,26.0,0.0,0.0,4.0,0.0439175888895988,0.0,0.0439175888895988,z15,-7.2
0.0105972830206155,0.0,0.0,6.0,24.0,0.0,0.0,1.0,0.0159378908574581,0.0,0.0159378908574581,z15,-7.2
0.0137003408744931,0.0,0.0,1.0,29.0,0.0,0.0,2.0,0.0156360324472188,0.0,0.0156360324472188,z15,-7.2
0.009839566424489,0.0,0.0,3.0,36.0,0.0,0.0,9.0,0.0639086440205574,0.0,0.0639086440205574,z15,-7.2
0.0093036014586687,0.0,0.0,2.0,18.0,0.0,0.0,3.0,0.0314911901950836,0.0,0.0314911901950836,z15,-7.2
0.0155154392123222,0.0,0.0,2.0,28.0,0.0,0.0,1.0,0.0069174622185528,0.0,0.0069174622185528,z15,-7.2
0.0185083746910095,0.0,0.0,2.0,35.0,0.0,0.0,1.0,0.0057553621008992,0.0,0.0057553621008992,z15,-7.2
0.0098285423591732,0.0,0.0,2.0,26.0,0.0,0.0,2.0,0.0140668330714106,0.0,0.0140668330714106,z15,-7.2
0.009812175296247,0.0,0.0,3.0,21.0,0.0,0.0,4.0,0.042463544756174,0.0,0.042463544756174,z15,-7.2
0.006744606886059,0.0,0.0,3.0,19.0,0.0,0.0,1.0,0.0246350634843111,0.0,0.0246350634843111,z15,-7.2
0.0136292688548564,0.0,0.0,1.0,26.0,0.0,0.0,2.0,0.0220359787344932,0.0,0.0220359787344932,z15,-7.2
0.0146089307963848,0.0,0.0,4.0,31.0,0.0,0.0,3.0,0.0173670444637537,0.0,0.0173670444637537,z15,-7.2
0.0156899206340312,0.0,0.0,3.0,36.0,0.0,0.0,3.0,0.0249099377542734,0.0,0.0249099377542734,z15,-7.2
0.0139071438461542,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0017601760337129,0.0,0.0017601760337129,z15,-7.2
0.0103674242272973,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0034855990670621,0.0,0.0034855990670621,z15,-7.2
0.0157224163413047,0.0,0.0,5.0,39.0,0.0,0.0,7.0,0.0320584401488304,0.0,0.0320584401488304,z15,-7.2
0.0158746391534805,0.0,0.0,2.0,41.0,0.0,0.0,2.0,0.0117080770432949,0.0,0.0117080770432949,z15,-7.2
0.0226094629615545,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,z15,-7.2
