Identification,TrackNumber,MeanNoBgCorrectedCh00,MeanNoBgCorrectedCh01,SumNoBgCorrectedCh00,SumNoBgCorrectedCh01,AreaMorphologyCh01,TimePoint,Time,Position,Cell,Cytokine,CellType,Experiment,relSignal,MeanNoBgCorrectedCh00_norm,base_sd,trace_1_3_sd,trace_2_3_sd,trace_3_3_sd,trace_sd,expression_t0,AUC,resp_score,sustra_score,npeaks,ACFx,ACFy,ACFy_nobs,ACF_AUC,ACF_diff_AUC,nACpeaks,ACpeak_height_1,ACpeak_steepness_1,acf_freq_peak_1,ACpeak_height_2,ACpeak_steepness_2,acf_freq_peak_2,ACpeak_height_3,ACpeak_steepness_3,acf_freq_peak_3,osc_score,ResponseType,Set,Setup,Theta
200925SK30_p0013-001DS,1,0.92831819092781,0.300486,112.545,105.471,320.0,114,13.259980620155,13,1,unknown,preOsteoclast,200925SK30,0.913336588400856,0.211774576613101,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,27.279069767441893,-0.0561392340255151,-0.0436449152388924,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.990205877310004,0.325356,110.129,104.765,293.0,115,13.377325581395302,13,1,unknown,preOsteoclast,200925SK30,0.899756343555953,0.266889893775657,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,27.5116279069767,-0.05458680652504,-0.0412455951364575,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.03187352244532,0.311549,123.318,107.796,315.5,116,13.4946705426357,13,1,unknown,preOsteoclast,200925SK30,0.979170554063129,0.303997848706585,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,27.7441860465116,-0.0530343790245649,-0.0388462750340225,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.9695052337081752,0.313585,112.18,105.051,305.0,117,13.612015503876,13,1,unknown,preOsteoclast,200925SK30,0.914014562167296,0.24845452150244,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,27.9767441860465,-0.0514819515240898,-0.0364469549315876,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.906586857938254,0.313964,97.698,97.9569,283.0,118,13.7293604651163,13,1,unknown,preOsteoclast,200925SK30,0.8536656436155279,0.19242130328684,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,28.2093023255814,-0.0500231312294076,-0.0343453106104083,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.922973661125156,0.307042,109.984,105.929,314.5,119,13.8467054263566,13,1,unknown,preOsteoclast,200925SK30,0.888688906866759,0.207014898680743,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,28.4418604651163,-0.048574711735369,-0.0322767413760353,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.940796480987094,0.320873,106.259,104.925,297.0,120,13.9640503875969,13,1,unknown,preOsteoclast,200925SK30,0.866803681448376,0.222887367451921,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,28.6744186046512,-0.0471262922413304,-0.0302081721416623,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.92632340163527,0.315191,100.145,98.6549,284.0,121,14.0813953488372,13,1,unknown,preOsteoclast,200925SK30,0.868854520990721,0.209998077103136,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,28.906976744186,-0.0456778727472918,-0.0281396029072893,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.952200653735011,0.313958,111.165,106.118,308.0,122,14.1987403100775,13,1,unknown,preOsteoclast,200925SK30,0.8966339091036479,0.233043581631529,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,29.1395348837209,-0.0443104410983127,-0.0262668097233689,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.928271867809261,0.29951,102.6,95.8431,291.0,123,14.3160852713178,13,1,unknown,preOsteoclast,200925SK30,0.916267113925183,0.211733322633189,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,29.3720930232558,-0.0429970013460398,-0.0245245339064169,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.9399887216073872,0.30824,104.22,98.9451,292.0,124,14.4334302325581,13,1,unknown,preOsteoclast,200925SK30,0.9015542902267808,0.222168001177204,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,29.6046511627907,-0.0416835615937669,-0.0227822580894649,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.00693431349621,0.302161,115.816,100.62,303.0,125,14.5507751937984,13,1,unknown,preOsteoclast,200925SK30,0.985192209952364,0.281787737271412,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,29.8372093023256,-0.0403701218414941,-0.0210399822725129,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.9899250434037972,0.3198,104.627,97.8588,277.5,126,14.6681201550388,13,1,unknown,preOsteoclast,200925SK30,0.915128518215785,0.26663979152244,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,30.0697674418605,-0.0389042077686572,-0.0191839581274518,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.02728463851401,0.315764,116.027,103.255,297.5,127,14.7854651162791,13,1,unknown,preOsteoclast,200925SK30,0.961803640642572,0.299911126321543,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,30.3023255813953,-0.0370825202811711,-0.0170625212168029,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.990029270420533,0.313899,108.4,99.5059,288.5,128,14.9028100775194,13,1,unknown,preOsteoclast,200925SK30,0.9324302194304708,0.266732612977242,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,30.5348837209302,-0.0352608327936849,-0.014941084306154,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.9345168032287208,0.310034,99.0941,95.1804,278.0,129,15.020155038759697,13,1,unknown,preOsteoclast,200925SK30,0.891119667296572,0.217294874800088,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,30.7674418604651,-0.0334391453061988,-0.0128196473955052,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.958862497221417,0.309544,124.859,116.698,346.0,130,15.1375,13,1,unknown,preOsteoclast,200925SK30,0.915782162689787,0.238976419617637,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,31.0,-0.0316174578187126,-0.0106982104848563,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.940188490056131,0.312789,108.788,104.784,305.0,131,15.254844961240304,13,1,unknown,preOsteoclast,200925SK30,0.888631484130618,0.222345908965574,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,31.2325581395349,-0.0300907745214569,-0.0090947588543776,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.967440959737811,0.307241,102.251,94.0157,277.5,132,15.3721899224806,13,1,unknown,preOsteoclast,200925SK30,0.930901088998104,0.246616141022608,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,31.4651162790698,-0.0285640912242012,-0.0074913072238989,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.974907667409016,0.30382,103.714,93.5765,279.0,133,15.489534883720903,13,1,unknown,preOsteoclast,200925SK30,0.9486485871581112,0.253265766909688,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,31.6976744186047,-0.0270374079269456,-0.0058878555934203,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.991051274223533,0.323566,110.224,104.188,291.5,134,15.6068798449612,13,1,unknown,preOsteoclast,200925SK30,0.905506311557437,0.267642778909053,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,31.9302325581395,-0.0255107246296899,-0.0042844039629416,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.9749829424766592,0.317708,109.11,102.937,295.0,135,15.724224806201502,13,1,unknown,preOsteoclast,200925SK30,0.907250266966586,0.253332804627045,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,32.1627906976744,-0.0235696893230111,-0.0023271215572625,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.9379794563403,0.313407,107.561,104.051,301.5,136,15.8415697674419,13,1,unknown,preOsteoclast,200925SK30,0.8847954321843241,0.220378609798517,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,32.3953488372093,-0.0214510745837224,-0.0002181973907832,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.02518851739964,0.316715,128.184,114.651,329.5,137,15.9589147286822,13,1,unknown,preOsteoclast,200925SK30,0.9569590155480028,0.298044383730521,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,32.6279069767442,-0.0193324598444337,0.001890726775696,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.91706456831518,0.316121,100.094,99.8941,286.0,138,16.076259689922498,13,1,unknown,preOsteoclast,200925SK30,0.8576395591540171,0.201752437868206,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,32.8604651162791,-0.0172138451051449,0.0039996509421754,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.958083689790803,0.336751,85.0471,86.5451,230.0,139,16.1936046511628,13,1,unknown,preOsteoclast,200925SK30,0.8411099885859891,0.2382828370803649,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,33.093023255814,-0.0151606930509139,0.0060890375503598,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.897623334498917,0.311619,87.7412,88.1882,253.5,140,16.3109496124031,13,1,unknown,preOsteoclast,200925SK30,0.85158586062694,0.18443865817385,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,33.3255813953488,-0.0132057350242693,0.0081491178211018,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.957134065860537,0.305254,86.6157,79.9765,234.0,141,16.428294573643402,13,1,unknown,preOsteoclast,200925SK30,0.92697847088431,0.237437130492167,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,33.5581395348837,-0.0112507769976246,0.010209198091844,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.927530697912468,0.326641,104.761,106.812,297.0,142,16.545639534883698,13,1,unknown,preOsteoclast,200925SK30,0.8394905915789079,0.211073258954595,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,33.7906976744186,-0.00929581897098,0.012269278362586,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.00675770660674,0.327547,106.059,99.902,276.0,143,16.662984496124,13,1,unknown,preOsteoclast,200925SK30,0.908677081110287,0.281630456472997,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,34.0232558139535,-0.0073569155668511,0.0143116696536407,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.98144791270923,0.315437,104.071,96.8392,278.5,144,16.780329457364303,13,1,unknown,preOsteoclast,200925SK30,0.919841203809733,0.259090313198527,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,34.2558139534884,-0.0055625037653642,0.0161948601275086,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.0003332691029,0.323939,94.3255,88.4353,245.5,145,16.897674418604698,13,1,unknown,preOsteoclast,200925SK30,0.912934697140194,0.275909045133938,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,34.4883720930233,-0.0037680919638772,0.0180780506013765,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.970987573501761,0.323275,108.663,104.741,294.0,146,17.015019379845,13,1,unknown,preOsteoclast,200925SK30,0.8879730582718821,0.249774648859627,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,34.7209302325581,-0.0019736801623903,0.0199612410752443,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.909299655568312,0.316855,99.5608,100.443,287.5,147,17.1323643410853,13,1,unknown,preOsteoclast,200925SK30,0.848407891531775,0.194837239485442,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,34.953488372093,-0.0001792683609034,0.0218444315491122,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.973966729063478,0.308453,130.863,119.988,356.5,148,17.2497093023256,13,1,unknown,preOsteoclast,200925SK30,0.933497932950377,0.252427795442724,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,35.1860465116279,0.0011921460104166,0.0231414690672354,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.956644777920858,0.319084,110.031,106.255,304.0,149,17.3670542635659,13,1,unknown,preOsteoclast,200925SK30,0.8863472775681059,0.237001385329346,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,35.418604651162795,0.0024578110241949,0.0242919683464223,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.980776227490262,0.318684,105.016,98.7922,281.0,150,17.4843992248062,13,1,unknown,preOsteoclast,200925SK30,0.909846038878817,0.258492130489802,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,35.651162790697704,0.0037234760379732,0.0254424676256094,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.00098179276259,0.321778,103.722,96.5333,272.0,151,17.6017441860465,13,1,unknown,preOsteoclast,200925SK30,0.9196616307010648,0.2764866008527069,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,35.8837209302326,0.0049891410517514,0.0265929669047963,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.11938947416505,0.293602,173.6,131.827,413.0,152,17.7190891472868,13,1,unknown,preOsteoclast,200925SK30,1.12714670765863,0.381936930255506,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,36.1162790697674,0.0060641422506414,0.027485934542652,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.06893201728496,0.314761,124.424,106.075,307.0,153,17.8364341085271,13,1,unknown,preOsteoclast,200925SK30,1.0039854217584,0.3370010326362589,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,36.348837209302296,0.006948479634643,0.0281213705391765,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.04877567032609,0.321652,136.929,121.584,346.0,154,17.9537790697674,13,1,unknown,preOsteoclast,200925SK30,0.963950172623111,0.3190503946270089,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,36.58139534883721,0.0078328170186446,0.0287568065357009,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.03797369811931,0.31717,132.651,117.353,338.5,155,18.0711240310078,13,1,unknown,preOsteoclast,200925SK30,0.967503365084759,0.309430482186258,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,36.8139534883721,0.0087171544026462,0.0293922425322253,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.02799975165661,0.319679,127.471,114.765,328.5,156,18.1884689922481,13,1,unknown,preOsteoclast,200925SK30,0.950686089548476,0.300547984636436,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,37.046511627907,0.0093990458507559,0.0297294180091276,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.03762337953528,0.321054,139.416,124.89,356.5,157,18.3058139534884,13,1,unknown,preOsteoclast,200925SK30,0.955476260378685,0.309118498963173,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,37.2790697674419,0.0092711535552976,0.0288735514075411,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.995197193333717,0.321684,117.216,109.694,310.5,158,18.4231589147287,13,1,unknown,preOsteoclast,200925SK30,0.9146141578196508,0.271335010111185,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,37.51162790697671,0.0091432612598394,0.0280176848059547,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.942403314161782,0.327758,81.051,81.6118,222.5,159,18.540503875969,13,1,unknown,preOsteoclast,200925SK30,0.8500446561676059,0.224318364880121,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,37.7441860465116,0.0090153689643812,0.0271618182043683,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,0.963303726212355,0.311824,120.114,112.569,330.5,160,18.6578488372093,13,1,unknown,preOsteoclast,200925SK30,0.913296807568276,0.2429316449417089,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,37.9767441860465,0.0088874766689229,0.0263059516027819,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.01707618126365,0.323677,88.8784,81.8902,226.5,161,18.775193798449603,13,1,unknown,preOsteoclast,200925SK30,0.928966132664973,0.2908197804984149,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,38.2093023255814,0.0085231305689842,0.0253883374396274,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
200925SK30_p0013-001DS,1,1.0380316020175,0.312858,134.451,117.322,343.5,162,18.8925387596899,13,1,unknown,preOsteoclast,200925SK30,0.980892803818482,0.309482049661148,0.0226357741849657,0.0990074792534047,0.021513072710379,0.074770555315858,0.0785263659612496,0.275612245667348,5.19101738887414,1.4180828897506597,0.7447790882132271,6,38.44186046511629,0.0081325118241031,0.0244638624362987,0.098460364754023,-0.0242307385307488,1,0.0726589528157961,0.0060549127346496,37,0.0,0.0,0,0.0,0.0,0,0.435953716894776,transient,pred,30,0.6
